name,population,households,lad_trse_rank,lad_vul_rank,lad_disability_and_caring_rank,lad_childcare_young_people_rank,lad_low_income_poverty_rank,lad_acc_rank,lad_work_access_rank,lad_education_access_rank,lad_health_access_rank,lad_amenities_access_rank,lad_trse_10pct,lad_trse_30pct,ca_trse_rank,ca_vul_rank,ca_disability_and_caring_rank,ca_childcare_young_people_rank,ca_low_income_poverty_rank,ca_acc_rank,ca_work_access_rank,ca_education_access_rank,ca_health_access_rank,ca_amenities_access_rank,ca_trse_10pct,ca_trse_30pct,eng_trse_rank,eng_vul_rank,eng_disability_and_caring_rank,eng_childcare_young_people_rank,eng_low_income_poverty_rank,eng_acc_rank,eng_work_access_rank,eng_education_access_rank,eng_health_access_rank,eng_amenities_access_rank,eng_trse_10pct,eng_trse_30pct,high_risk_pop,feature_type
E00024351,378,149,28.57,84.51,89.78,51.1,92.86,1.65,1.32,1.32,15.71,4.29,FALSE,TRUE,34.4,81.3,82.86,48.67,93.53,1.85,1.32,0.62,25.45,10.94,FALSE,FALSE,52.2,73.88,74.95,38.02,89.87,25.27,10.03,11.58,52.79,36.6,FALSE,FALSE,0,output_area
E00024352,278,125,59.45,91.87,89.34,77.03,86.59,1.21,0.99,1.1,14.4,4.4,FALSE,FALSE,62.39,90.04,81.97,74.78,87.55,1.66,1.16,0.55,24.84,10.95,FALSE,FALSE,69.89,84.27,74.01,65.15,82.62,24.48,9.52,11.32,52.39,36.61,FALSE,FALSE,0,output_area
E00024353,238,115,29.12,84.62,78.57,89.67,72.31,1.87,1.43,1.43,16.26,4.51,FALSE,TRUE,34.87,81.47,69.42,86.55,71.95,1.97,1.35,0.68,26.02,11.22,FALSE,FALSE,52.59,74.12,58.27,80.24,64.75,25.85,10.13,11.84,53.16,37.12,FALSE,FALSE,0,output_area
E00024354,333,131,98.79,98.79,98.79,74.62,99.23,1.54,1.21,1.21,14.73,3.96,FALSE,FALSE,98.87,98.87,93.64,72.84,99.58,1.72,1.29,0.6,25.04,10.28,FALSE,FALSE,93.18,96.57,91.47,63.1,98.84,24.78,10,11.5,52.53,35.76,FALSE,FALSE,0,output_area
E00024355,314,122,78.02,94.73,93.3,67.36,98.79,4.4,11.1,3.96,9.56,2.42,FALSE,FALSE,78.96,93.54,86.07,64.71,98.99,7.1,9.92,3.41,22.18,9,FALSE,FALSE,78.15,88.75,79.68,53.81,97.57,36.06,24.63,26.85,50.39,34.54,FALSE,FALSE,0,output_area
E00024356,409,187,57.47,91.43,98.13,67.8,80.11,6.26,11.76,6.04,4.51,7.36,FALSE,FALSE,60.47,89.45,92.96,65.02,81.71,9.85,10.38,4.55,15.87,15.58,FALSE,FALSE,68.84,83.68,90.43,54.14,76.06,40.82,25.09,29.31,45.07,50.78,FALSE,FALSE,0,output_area
E00024357,265,114,52.31,89.67,90.11,66.37,93.63,4.73,13.85,6.15,12.42,3.63,FALSE,FALSE,56.49,88.11,83.06,63.45,94.12,8.04,11.59,4.6,23.73,10,FALSE,FALSE,66.55,82.39,75.21,52.56,90.49,37.44,26.47,29.39,51.59,35.38,FALSE,FALSE,0,output_area
E00024358,264,119,99.89,99.89,95.93,97.36,99.78,13.41,7.03,2.64,30.99,8.9,FALSE,FALSE,99.97,99.97,89.87,93.93,99.69,18.19,7.05,2.42,58.34,16.81,FALSE,FALSE,99.4,99.7,85.72,92.18,99.04,52.22,21.19,23.47,77.75,53.64,FALSE,FALSE,0,output_area
E00024359,414,141,63.85,92.97,98.57,56.48,93.52,10.33,18.57,24.4,13.52,8.24,FALSE,FALSE,66.66,91.11,93.34,53.4,94.1,14.52,13.34,16.77,24.46,16.51,FALSE,FALSE,71.99,85.42,90.97,42.6,90.47,47.25,28.06,40.58,52.18,53.09,FALSE,FALSE,0,output_area
E00024360,241,114,37.25,85.93,93.08,70.44,76.59,10.99,19.89,24.84,14.18,10.55,FALSE,FALSE,41.38,83.52,85.99,68.34,76.94,15.68,14.02,17.5,24.65,18.05,FALSE,FALSE,57.01,76.84,79.57,57.87,70.65,48.78,28.83,40.98,52.27,55.88,FALSE,FALSE,0,output_area
E00024361,327,131,98.24,98.24,94.95,86.59,92.64,13.08,7.36,4.07,21.87,9.01,FALSE,FALSE,97.81,98.34,88.71,83.66,93.3,17.87,7.53,3.54,38.02,16.83,FALSE,FALSE,91.18,95.55,83.89,75.93,89.54,51.85,21.9,27.17,65.59,53.69,FALSE,FALSE,0,output_area
E00024362,343,142,73.52,94.4,77.03,89.45,95.71,10.66,6.92,1.76,21.32,7.69,FALSE,FALSE,75.65,92.93,67.97,86.31,95.81,14.83,6.69,1.28,36.62,15.97,FALSE,FALSE,76.58,87.91,56.57,79.75,92.86,47.75,20.45,18.37,64.6,51.89,FALSE,FALSE,0,output_area
E00024363,334,129,48.57,88.57,95.27,54.73,93.3,6.04,9.78,4.95,5.05,7.25,FALSE,FALSE,52.32,87.05,88.85,52.17,93.98,9.65,9.3,4.05,17.02,15.41,FALSE,FALSE,64.05,80.97,84.01,41.28,90.35,40.47,24.12,28.29,45.93,50.24,FALSE,FALSE,0,output_area
E00024364,237,130,3.96,64.84,50.66,88.46,52.97,14.29,34.4,40.11,16.7,12.09,TRUE,TRUE,9.89,59.38,43.98,85.47,52.79,18.93,23.25,28.63,26.15,20.25,TRUE,TRUE,23.36,47.85,31.93,78.44,42.11,53.01,36.17,47.02,53.36,59.6,FALSE,TRUE,0,output_area
E00024365,314,120,93.19,67.8,88.02,49.23,59.01,97.14,86.81,79.78,64.18,98.35,FALSE,FALSE,89.28,61.78,80.24,46.68,60,92.84,81.21,73.13,86.44,91.33,FALSE,FALSE,83.75,50.74,71.78,36.13,50.85,91.69,78.52,79.41,92.06,90.35,FALSE,FALSE,0,output_area
E00024366,355,141,92.53,1.87,7.69,9.89,10.22,96.48,84.4,95.82,89.45,95.49,FALSE,FALSE,88.51,1.97,7.38,8.42,11.1,92.2,76.72,87.72,96.68,85.88,FALSE,FALSE,83.33,0.62,5.61,3.73,6.35,91.47,74.5,86.27,97.75,88.22,FALSE,FALSE,0,output_area
E00024367,515,132,86.15,9.89,15.49,22.75,20.22,90.77,64.4,96.48,80.77,92.75,FALSE,FALSE,84.81,9.99,14.11,18.2,20.77,89.09,49.49,88.65,93.54,83.67,FALSE,FALSE,81.22,3.77,9.81,10.5,12.21,90.37,54.86,86.63,95.75,87.63,FALSE,FALSE,0,output_area
E00024369,422,135,93.52,21.21,31.1,20,33.63,97.47,86.59,99.89,84.95,95.27,FALSE,FALSE,89.82,20.41,28.3,16.27,35.02,93.29,80.91,95.81,95.1,85.77,FALSE,FALSE,84.03,9.6,19.43,8.86,23.77,91.84,78.31,90.72,96.76,88.18,FALSE,FALSE,0,output_area
E00024370,542,154,94.73,6.92,28.13,8.24,11.21,98.24,96.15,98.9,81.21,96.81,FALSE,FALSE,91.69,7.22,25.49,6.94,11.9,94.81,95.43,92.73,93.72,88.62,FALSE,FALSE,85.25,2.5,17.4,2.99,6.75,92.48,93.64,88.71,95.86,89.17,FALSE,FALSE,0,output_area
E00024371,344,135,86.48,13.63,4.84,42.42,8.02,91.1,74.62,95.05,91.76,90.11,FALSE,FALSE,85.11,12.98,4.31,39.29,9.09,89.35,63.11,86.78,97.37,79.48,FALSE,FALSE,81.33,5.2,3.62,29.12,5.08,90.43,64.42,85.83,98.2,86.65,FALSE,FALSE,0,output_area
E00024372,495,137,90.44,29.78,55.38,16.48,31.21,94.84,77.58,96.81,92.42,93.52,FALSE,FALSE,87.4,26.57,47.98,14.11,32.88,91.23,66.36,88.82,97.62,84.12,FALSE,FALSE,82.72,13.86,35.38,7.41,21.96,91.15,66.6,86.72,98.38,87.72,FALSE,FALSE,0,output_area
E00024373,320,133,84.51,8.79,20.44,23.3,10.77,89.45,70.66,87.8,85.27,90.66,FALSE,FALSE,83.55,8.77,18.76,18.46,11.37,88.07,58.14,79.86,95.27,80.66,FALSE,FALSE,80.54,3.2,12.94,10.63,6.51,90.01,60.84,82.68,96.84,86.89,FALSE,FALSE,0,output_area
E00024374,305,120,79.67,5.27,22.75,13.52,5.49,84.84,58.79,81.87,79.56,89.12,FALSE,FALSE,80.09,5.63,21.25,11.93,5.91,85.14,44.6,74.84,93.08,77.97,FALSE,FALSE,78.68,1.88,14.69,5.91,3.49,89.03,51.68,80.16,95.46,86.31,FALSE,FALSE,0,output_area
E00024375,430,139,80.33,11.65,37.91,2.86,18.35,85.49,65.05,91.1,84.07,86.26,FALSE,FALSE,80.69,11.51,33.52,2.45,18.78,85.66,50.28,83.4,94.97,74.16,FALSE,FALSE,79.04,4.48,23.28,0.98,10.99,89.22,55.35,84.32,96.69,85.52,FALSE,FALSE,0,output_area
E00024376,451,158,94.62,24.4,53.63,28.57,14.73,98.13,95.93,98.02,78.02,97.8,FALSE,FALSE,91.6,22.81,46.64,22.83,14.89,94.74,95.2,90.41,92.64,89.52,FALSE,FALSE,85.2,11.16,34.25,14.23,8.31,92.45,93.4,87.44,95.22,89.49,FALSE,FALSE,0,output_area
E00024377,327,105,94.07,13.52,31.21,11.32,21.87,97.8,84.07,100,90.88,96.04,FALSE,FALSE,90.7,12.89,28.31,9.5,22.99,93.99,76.51,96.62,97.07,86.95,FALSE,FALSE,84.59,5.15,19.43,4.4,13.8,92.13,74.33,91.37,98.02,88.59,FALSE,FALSE,0,output_area
E00024378,563,151,90.11,14.84,40.44,11.1,16.26,94.51,74.84,99.56,86.59,93.19,FALSE,FALSE,87.29,13.44,35.43,9.42,16.75,91.14,63.29,93.71,95.62,84.01,FALSE,FALSE,82.67,5.43,24.68,4.36,9.57,91.13,64.54,89.31,97.04,87.69,FALSE,FALSE,0,output_area
E00024379,406,111,90.77,44.84,67.8,20.55,53.96,95.16,75.49,96.92,94.84,93.74,FALSE,FALSE,87.66,39.87,59.47,16.76,53.67,91.48,64.04,88.86,98.41,84.3,FALSE,FALSE,82.9,26.14,46.6,9.32,43.12,91.25,65.01,86.72,98.97,87.77,FALSE,FALSE,0,output_area
E00024380,359,115,82.75,30.33,46.26,25.49,34.62,87.8,65.16,91.98,83.41,89.23,FALSE,FALSE,82.22,26.89,39.67,20.49,36.08,86.93,50.32,83.93,94.53,78.25,FALSE,FALSE,79.86,14.12,28.31,12.33,24.84,89.65,55.37,84.54,96.32,86.37,FALSE,FALSE,0,output_area
E00024381,375,124,81.1,3.63,16.37,5.16,11.76,86.15,63.63,93.41,80.66,87.8,FALSE,FALSE,81.49,3.42,14.72,4.65,12.61,86.27,48.9,85.4,93.53,76.56,FALSE,FALSE,79.39,1.09,10.23,1.88,7.2,89.4,54.44,85.19,95.75,86.02,FALSE,FALSE,0,output_area
E00024383,531,139,87.69,14.62,39.12,4.07,20.77,92.31,68.46,98.35,83.08,92.86,FALSE,FALSE,85.87,13.22,34.3,3.59,21.74,89.97,53.85,91.14,94.43,83.71,FALSE,FALSE,81.73,5.31,23.91,1.44,12.9,90.64,57.8,87.82,96.27,87.63,FALSE,FALSE,0,output_area
E00024384,334,103,90.55,28.79,50.11,7.8,39.23,94.95,72.2,97.03,91.1,94.95,FALSE,FALSE,87.41,25.98,43.61,6.37,40,91.24,59.59,89.19,97.14,85.39,FALSE,FALSE,82.74,13.34,31.65,2.73,28.82,91.17,61.82,86.88,98.07,88.07,FALSE,FALSE,0,output_area
E00024385,376,121,83.52,45.6,62.75,25.16,56.37,88.46,56.59,92.31,91.98,89.78,FALSE,FALSE,83,40.71,55.23,20.19,56.59,87.56,42.18,84.17,97.57,78.84,FALSE,FALSE,80.25,27.01,42.41,12.03,46.98,89.86,49.94,84.66,98.34,86.51,FALSE,FALSE,0,output_area
E00024470,417,136,90.22,38.79,63.96,10.66,48.35,94.62,82.09,98.46,90.33,92.2,FALSE,FALSE,87.32,35.04,55.94,9.09,49.1,91.17,73.34,91.64,96.88,82.26,FALSE,FALSE,82.7,21.09,43.03,4.16,38.09,91.14,72.03,88.15,97.92,87.3,FALSE,FALSE,0,output_area
E00024471,245,117,89.12,6.7,13.3,27.36,7.03,93.63,79.78,97.69,91.32,90.88,FALSE,FALSE,86.54,7.02,12.46,22.14,7.9,90.5,69.53,89.82,97.25,81.17,FALSE,FALSE,82.14,2.43,8.8,13.6,4.47,90.85,69.12,87.1,98.11,87,FALSE,FALSE,0,output_area
E00024472,327,131,82.09,49.01,72.09,21.87,57.25,87.14,62.75,91.87,94.73,85.27,FALSE,FALSE,81.93,43.46,63.02,17.43,57.58,86.67,47.95,83.88,98.38,73.22,FALSE,FALSE,79.66,29.89,50.84,9.9,48.07,89.55,53.8,84.53,98.96,85.35,FALSE,FALSE,0,output_area
E00024473,312,132,88.35,58.9,60.22,61.43,57.47,92.97,69.89,96.04,89.89,92.53,FALSE,FALSE,86.19,53.27,52.44,58.9,57.67,90.24,57.23,88,96.79,83.45,FALSE,FALSE,81.98,40.66,39.56,48.24,48.11,90.77,60.32,86.38,97.85,87.58,FALSE,FALSE,0,output_area
E00024474,251,124,81.87,44.4,27.36,62.86,42.86,86.92,58.68,90.77,90.66,87.58,FALSE,FALSE,81.82,39.61,25.04,60.14,43.03,86.58,44.56,82.75,97.02,76.29,FALSE,FALSE,79.62,25.9,17.12,49.23,32.01,89.52,51.66,84,98,85.95,FALSE,FALSE,0,output_area
E00024475,393,139,83.74,50,72.86,33.74,52.31,88.68,67.36,82.86,86.37,91.65,FALSE,FALSE,83.2,44.33,63.43,28.39,51.87,87.74,53.04,75.76,95.56,81.55,FALSE,FALSE,80.35,30.86,51.18,18.89,41.22,89.91,57.23,80.7,97.01,87.13,FALSE,FALSE,0,output_area
E00024476,317,131,82.2,56.7,66.26,39.56,66.48,87.25,55.49,93.85,86.81,88.9,FALSE,FALSE,81.94,51,58.04,35.49,67.62,86.68,41.31,85.78,95.66,77.7,FALSE,FALSE,79.66,38.32,45.12,25.4,59.72,89.55,49.38,85.36,97.07,86.23,FALSE,FALSE,0,output_area
E00024477,321,127,88.68,61.54,61.65,60.99,64.95,93.19,71.65,94.73,88.02,93.96,FALSE,FALSE,86.38,56.79,53.79,58.34,65.67,90.37,59.16,86.29,96.19,84.53,FALSE,FALSE,82.05,44.93,41,47.68,57.28,90.81,61.5,85.58,97.35,87.83,FALSE,FALSE,0,output_area
E00024478,379,148,82.86,71.87,50,84.62,69.45,87.91,56.26,80.99,87.47,91.54,FALSE,FALSE,82.24,65.65,43.39,82.39,69.63,86.95,41.87,74.18,95.93,81.54,FALSE,FALSE,79.86,55.15,31.52,74.28,62.13,89.65,49.71,79.85,97.23,87.12,FALSE,FALSE,0,output_area
E00024479,251,109,61.32,69.34,32.31,87.47,72.42,69.01,25.6,70.11,48.9,77.69,FALSE,FALSE,64.5,63.27,29.15,84.76,72.02,71.69,17.25,60.89,79.52,64.57,FALSE,FALSE,70.94,52.48,20.09,77.49,64.81,84.84,31.41,72.65,88.76,83.57,FALSE,FALSE,0,output_area
E00024480,274,126,48.46,88.46,77.8,88.57,83.3,55.16,22.2,58.79,34.62,60.11,FALSE,FALSE,52.09,86.92,68.82,85.88,84.31,56.06,14.97,43.93,68.08,51.71,FALSE,FALSE,63.92,80.89,57.52,78.99,79,78.65,29.68,57.22,82.98,80.31,FALSE,FALSE,0,output_area
E00024481,338,113,60.22,92.09,99.56,48.79,94.62,35.6,30.88,19.01,40.22,40.55,FALSE,FALSE,63,90.23,95.63,46.29,94.9,39.18,20.61,12.37,74.87,39.07,FALSE,FALSE,70.16,84.41,94.69,35.78,91.61,70.95,34.19,37.55,86.61,74.91,FALSE,FALSE,0,output_area
E00024482,320,129,99.12,99.12,99.67,85.93,90,37.47,34.62,17.25,41.65,45.71,FALSE,FALSE,99.2,99.2,95.87,83.31,90.49,41.03,23.33,11.17,75.85,42.06,FALSE,FALSE,94.59,97.28,95.16,75.49,86.08,71.99,36.21,36.67,87.11,76.44,FALSE,FALSE,0,output_area
E00024483,241,118,39.89,86.48,58.13,94.51,87.69,36.26,9.67,36.48,78.68,35.6,FALSE,FALSE,43.33,84.26,50.95,91.4,88.33,40.01,9.17,26.27,92.84,36.43,FALSE,FALSE,58.35,77.64,38.17,87.74,83.63,71.48,23.96,45.84,95.32,73.49,FALSE,FALSE,0,output_area
E00024484,495,152,77.03,12.31,45.16,0.88,14.51,82.42,63.74,84.73,90,80.66,FALSE,FALSE,78.03,11.96,38.75,0.64,14.73,83.37,48.92,76.97,96.81,67.77,FALSE,FALSE,77.66,4.69,27.49,0.28,8.23,88.49,54.45,81.25,97.87,84.2,FALSE,FALSE,0,output_area
E00024485,444,201,70.44,15.6,28.46,33.85,5.05,76.37,51.98,75.27,80.88,76.04,FALSE,FALSE,72.6,14.24,25.81,28.62,5.71,78.67,37.61,68.56,93.58,63.04,FALSE,FALSE,75.01,5.82,17.57,19.03,3.35,87.06,46.79,77.29,95.77,83.28,FALSE,FALSE,0,output_area
E00024486,241,95,73.41,39.89,50.33,40.22,41.43,79.12,68.24,76.26,98.02,67.58,FALSE,FALSE,75.53,36.18,43.65,35.82,41.82,81.27,53.56,69.89,99.71,57.63,FALSE,FALSE,76.53,22.17,31.69,25.75,30.83,87.88,57.57,77.92,99.76,81.98,FALSE,FALSE,0,output_area
E00024487,391,148,41.98,35.93,60,23.74,37.47,53.74,56.92,35.16,73.74,60.99,FALSE,FALSE,45.19,31.79,52.32,18.68,38.26,55.03,42.28,25.56,91.08,52.77,FALSE,FALSE,59.48,18.2,39.44,10.8,26.92,78.3,50,45.5,94.34,80.64,FALSE,FALSE,0,output_area
E00024488,290,110,39.23,83.63,92.09,55.71,84.07,51.43,20.77,46.26,49.34,72.09,FALSE,FALSE,42.86,79.83,85.02,52.77,85.05,52.91,14.45,31.76,79.94,60.36,FALSE,FALSE,58.06,72.25,78.04,41.95,79.89,77.46,29.23,48.41,88.94,82.65,FALSE,FALSE,0,output_area
E00024489,309,121,91.1,95.71,90.44,79.67,94.84,43.52,34.51,13.08,31.65,75.16,FALSE,FALSE,87.78,95.43,83.3,78.16,95.4,46.46,23.28,8.11,60,62.36,FALSE,FALSE,82.94,91.27,75.58,68.86,92.44,74.66,36.17,34.15,78.71,83.09,FALSE,FALSE,0,output_area
E00024490,259,115,45.93,82.2,49.78,94.29,80.88,57.47,12.31,64.29,68.79,43.19,FALSE,FALSE,48.46,77.87,42.87,91.27,82.33,58.03,10.7,52.92,88.9,40.35,FALSE,FALSE,61.53,69.78,31.15,87.57,76.82,79.5,25.43,65.57,93.31,75.54,FALSE,FALSE,0,output_area
E00024491,336,136,96.92,97.36,96.15,79.78,92.31,58.57,20,56.48,47.86,77.8,FALSE,FALSE,95.25,97.36,90.11,78.41,92.92,60.41,14.04,41.04,79.1,64.63,FALSE,FALSE,88.05,93.95,86.05,69.17,89.02,80.52,28.84,54.74,88.59,83.58,FALSE,FALSE,0,output_area
E00024492,297,113,19.56,64.73,39.89,76.7,70.44,33.3,10.33,34.51,79.67,27.36,FALSE,TRUE,26.94,59.36,34.97,74.62,70.62,37.43,9.47,25.43,93.1,31.76,FALSE,TRUE,45.85,47.85,24.31,64.92,63.23,69.85,24.26,45.44,95.47,70.49,FALSE,FALSE,0,output_area
E00024493,366,122,77.8,38.68,24.62,50.88,42.75,83.19,62.86,92.53,96.26,75.82,FALSE,FALSE,78.57,34.98,22.84,48.26,42.8,83.88,48.01,84.55,99.05,62.96,FALSE,FALSE,77.96,21.03,15.71,37.67,31.75,88.65,53.85,84.81,99.35,83.26,FALSE,FALSE,0,output_area
E00024494,280,104,31.54,71.43,80,58.24,69.01,44.4,19.45,47.8,91.65,42.86,FALSE,FALSE,36.71,65.32,71.36,55.61,69.44,46.98,13.87,32.5,97.28,40.17,FALSE,FALSE,53.81,54.87,60.56,44.78,61.96,74.88,28.68,48.72,98.14,75.47,FALSE,FALSE,0,output_area
E00024495,286,109,28.24,38.35,53.96,34.29,40.22,41.43,18.46,45.6,92.86,36.59,FALSE,TRUE,34.14,34.64,46.83,29.95,41.02,44.52,13.29,31.52,97.77,36.89,FALSE,FALSE,51.98,20.81,34.4,20.12,29.88,73.74,28,48.33,98.48,73.73,FALSE,FALSE,0,output_area
E00024496,267,112,54.29,55.38,31.98,61.54,65.82,64.07,24.4,69.23,95.16,46.04,FALSE,FALSE,57.8,50.03,28.78,59.01,66.98,66.35,16.36,59.68,98.57,42.16,FALSE,FALSE,67.2,37.09,19.81,48.34,59.04,82.76,30.86,71.76,99.04,76.5,FALSE,FALSE,0,output_area
E00024497,348,125,62.86,70.44,45.27,73.74,78.68,70.22,33.19,72.97,94.51,59.67,FALSE,FALSE,66.09,64.1,38.9,71.94,80.69,73.08,22.38,65.75,98.36,51.47,FALSE,FALSE,71.78,53.48,27.6,62.02,74.81,85.3,35.57,75.71,98.94,80.25,FALSE,FALSE,0,output_area
E00024498,432,121,28.9,59.23,85.16,33.19,59.89,42.09,16.48,47.14,91.54,38.79,FALSE,TRUE,34.58,53.45,75.91,28.1,60.64,44.99,12.65,32.03,97.27,38.14,FALSE,FALSE,52.35,40.91,66.29,18.62,51.61,73.97,27.48,48.53,98.13,74.37,FALSE,FALSE,0,output_area
E00024499,427,141,82.64,1.54,14.29,0.44,6.92,87.69,73.96,93.19,93.52,83.96,FALSE,FALSE,82.21,1.45,13.48,0.33,7.68,86.92,62.27,85.2,97.94,71.47,FALSE,FALSE,79.85,0.42,9.44,0.16,4.3,89.64,63.71,85.07,98.63,85,FALSE,FALSE,0,output_area
E00024500,313,109,49.89,70.77,84.73,48.35,70.88,60.44,16.81,67.25,90.44,44.62,FALSE,FALSE,53.75,64.32,75.69,45.25,71.29,62.77,12.73,55.98,96.93,40.89,FALSE,FALSE,64.86,53.7,66.06,34.84,64,81.43,27.55,68.87,97.93,75.82,FALSE,FALSE,0,output_area
E00024501,284,107,30.88,85.05,84.51,72.53,82.42,36.04,9.56,31.76,81.87,34.73,FALSE,FALSE,36.31,81.94,75.56,70.28,83.54,39.62,9.09,23.61,94.07,35.79,FALSE,FALSE,53.57,74.72,65.91,60.23,78.18,71.19,23.87,44.53,96.05,73.08,FALSE,FALSE,0,output_area
E00024502,479,145,73.85,11.43,24.73,12.09,22.31,79.45,48.9,85.82,95.27,75.71,FALSE,FALSE,75.85,11.11,22.93,10.15,23.3,81.54,34.6,78,98.58,62.88,FALSE,FALSE,76.65,4.28,15.8,4.76,14.03,87.95,44.57,81.75,99.04,83.24,FALSE,FALSE,0,output_area
E00024503,415,148,67.47,44.95,75.27,24.07,44.84,73.85,34.73,81.43,94.62,64.95,FALSE,FALSE,70.22,40.12,66.13,18.98,45.36,76.66,23.35,74.54,98.37,56.21,FALSE,FALSE,73.82,26.39,54.2,11.04,34.45,86.42,36.25,79.99,98.96,81.61,FALSE,FALSE,0,output_area
E00024504,446,200,79.12,16.59,15.38,38.46,14.07,84.29,72.75,91.43,81.98,82.86,FALSE,FALSE,79.68,15.29,14.09,34.07,14.47,84.76,60.71,83.75,94.08,69.76,FALSE,FALSE,78.46,6.36,9.8,23.85,8.12,88.91,62.63,84.49,96.07,84.64,FALSE,FALSE,0,output_area
E00024505,554,193,71.87,14.29,40,7.25,19.01,77.69,51.1,78.24,81.65,78.68,FALSE,FALSE,73.99,13.13,35.09,5.86,19.13,79.96,36.36,72.11,94,65.7,FALSE,FALSE,75.8,5.27,24.36,2.46,11.28,87.49,45.92,78.97,96,83.81,FALSE,FALSE,0,output_area
E00024506,420,119,71.32,7.58,23.85,4.4,19.34,77.14,48.57,82.64,87.69,75.38,FALSE,FALSE,73.69,7.96,22.13,4,19.8,79.67,34.42,75.65,96.09,62.67,FALSE,FALSE,75.65,2.82,15.27,1.63,11.67,87.41,44.49,80.65,97.32,83.18,FALSE,FALSE,0,output_area
E00024507,333,116,57.91,68.13,83.85,47.58,67.14,66.37,22.86,71.43,81.54,57.8,FALSE,FALSE,61.13,61.91,74.54,44.42,68.15,68.96,15.46,63.79,93.94,50.32,FALSE,FALSE,69.21,50.88,64.59,33.88,60.58,83.89,30.18,74.46,95.96,79.86,FALSE,FALSE,0,output_area
E00024508,256,113,68.13,14.95,21.87,31.32,13.96,74.51,35.6,76.04,85.82,73.96,FALSE,FALSE,70.7,13.6,20.21,25.98,14.39,77.07,24,69.82,95.42,61.33,FALSE,FALSE,74.01,5.49,13.98,16.79,8.07,86.53,36.8,77.89,96.93,82.84,FALSE,FALSE,0,output_area
E00024509,249,138,68.02,7.69,0.66,41.1,0.99,74.4,34.95,78.79,86.04,72.53,FALSE,FALSE,70.68,7.97,0.52,37.42,0.79,77.06,23.69,72.38,95.47,60.65,FALSE,FALSE,74.01,2.83,0.73,27.37,0.51,86.52,36.53,79.11,96.98,82.71,FALSE,FALSE,0,output_area
E00024510,324,134,62.64,92.53,93.52,72.2,87.91,8.9,8.46,1.98,10.99,11.43,FALSE,FALSE,65.86,90.92,86.38,69.8,88.52,12.66,8.4,1.56,22.86,19.13,FALSE,FALSE,71.66,85.24,80.34,59.53,83.81,44.43,23.07,20,50.94,57.66,FALSE,FALSE,0,output_area
E00024511,372,134,4.29,1.32,6.7,1.54,12.31,15.6,8.79,3.41,21.98,11.65,TRUE,TRUE,10.75,1.04,5.74,1.07,12.9,19.99,8.67,2.94,38.59,19.5,FALSE,TRUE,25.03,0.28,4.46,0.46,7.35,54.48,23.36,25.41,65.99,58.57,FALSE,TRUE,0,output_area
E00024512,315,140,6.15,15.93,3.41,30.55,30.33,17.8,10.71,4.18,29.12,12.64,TRUE,TRUE,12.7,14.42,3.06,25.11,32.28,22.17,9.65,3.64,55.87,20.6,FALSE,TRUE,28.6,5.89,2.73,15.99,21.47,57.43,24.39,27.4,76.42,60.15,FALSE,TRUE,0,output_area
E00024513,337,135,6.92,6.59,18.79,14.73,13.85,19.23,12.75,5.27,29.78,13.52,TRUE,TRUE,14.01,6.93,17.47,12.89,14.37,23.85,11.01,4.24,57.1,21.99,FALSE,TRUE,30.87,2.38,12,6.47,8.07,59.22,25.81,28.53,77.11,62.21,FALSE,FALSE,0,output_area
E00024514,305,122,11.32,3.96,7.03,16.26,15.05,23.74,15.82,17.91,33.74,17.25,FALSE,TRUE,17.98,4.03,6.42,14.03,15,28.14,12.35,11.62,66.07,24.72,FALSE,TRUE,36.23,1.29,4.92,7.32,8.4,63.25,27.19,36.93,81.91,65.12,FALSE,FALSE,0,output_area
E00024515,336,145,22.53,37.8,16.92,58.57,35.49,36.15,37.25,37.69,45.38,32.42,FALSE,TRUE,29.39,33.63,15.87,55.96,36.95,39.78,25.28,26.83,77.89,34.53,FALSE,TRUE,48.13,19.82,11.03,45.12,25.56,71.33,37.73,46.1,88.06,72.33,FALSE,FALSE,0,output_area
E00024516,421,129,17.91,1.21,11.76,1.43,5.71,31.21,26.04,28.13,44.4,24.4,FALSE,TRUE,24.79,0.94,10.81,0.88,6.06,35.24,17.38,19.75,77.36,30.41,FALSE,TRUE,43.83,0.25,7.91,0.4,3.56,68.54,31.56,42.26,87.81,69.56,FALSE,FALSE,0,output_area
E00024517,285,126,34.51,59.56,78.9,38.57,62.75,47.14,67.25,51.43,51.76,43.52,FALSE,FALSE,38.65,53.78,69.53,34.22,63.71,48.99,52.89,35.24,81.23,40.41,FALSE,FALSE,55.17,41.33,58.37,24.01,55.13,75.72,57.15,50.08,89.47,75.56,FALSE,FALSE,0,output_area
E00024518,334,131,47.03,87.91,98.46,69.67,73.96,30.55,12.97,20,39.56,30.33,FALSE,FALSE,50.54,86.42,93.05,66.86,74.24,34.41,11.1,13.33,74.34,33.64,FALSE,FALSE,62.99,80.35,90.55,56.24,67.71,68.04,25.96,38.38,86.32,71.78,FALSE,FALSE,0,output_area
